cty,county_name,statename,state_id,csa,csa_name,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp
40017,Canadian,Oklahoma,40,416,"Oklahoma City-Shawnee, OK",0.831775701,0.728395062,0.847457627,0.840909091,0.82745098,0.921428571,0.880368098,0.917981073,0.868020305,0.933884298,0.757009346,0.716049383,0.807909605,0.829545455,0.768627451,0.871428571,0.806748466,0.899053628,0.817258883,0.904958678,0.001719123,0.002510156,0.000876789,0.000803408,0.000697409,0.000400146,0.000478237,0.000286297,0.000758106,0.000355407,0.774193548,0.6875,0.867647059,0.84,0.897435897,0.974358974,1,0.875,,,0.741935484,0.6875,0.852941177,0.84,0.897435897,0.923076923,1,0.875,,,0.003088181,0.004475912,0.001844596,0.001792,0.002360121,0.001820665,0,0.004557292,,,0.911111111,0.787878788,0.834862385,0.841584158,0.814814815,0.912863071,0.873786408,0.921501707,0.865979381,0.932773109,0.777777778,0.757575758,0.779816514,0.821782178,0.74537037,0.863070539,0.796116505,0.901023891,0.819587629,0.903361345,0.003840878,0.005565295,0.001575254,0.001450062,0.000878673,0.000490373,0.000525291,0.000304368,0.000762184,0.000366805
40019,Carter,Oklahoma,40,,,0.760330579,0.794117647,0.780821918,0.865079365,0.816793893,0.890625,0.821917808,0.936,0.857142857,0.928571429,0.743801653,0.764705882,0.726027397,0.833333333,0.79389313,0.875,0.787671233,0.904,0.836734694,0.910714286,0.001574882,0.001323021,0.001362408,0.001102293,0.00124906,0.000854492,0.001145516,0.000694272,0.002787954,0.001452032,0.779069767,0.773809524,0.844827586,0.8,0.8,0.888888889,,,,,0.755813954,0.761904762,0.75862069,0.78,0.766666667,0.833333333,,,,,0.002146038,0.002159594,0.003157161,0.003432,0.005962963,0.007716049,,,,,0.714285714,0.826923077,0.738636364,0.907894737,0.821782178,0.890909091,0.824817518,0.933333333,0.85106383,0.924528302,0.714285714,0.769230769,0.704545455,0.868421053,0.801980198,0.881818182,0.788321168,0.9,0.829787234,0.905660377,0.005830904,0.003413746,0.002365468,0.001503499,0.001572356,0.000947408,0.001218036,0.00075,0.003005114,0.001612069
40021,Cherokee,Oklahoma,40,538,"Tulsa-Muskogee-Bartlesville, OK",0.710743802,0.774509804,0.834710744,0.76146789,0.82,0.880434783,0.890625,0.945454546,0.818181818,0.913043478,0.669421488,0.745098039,0.785123967,0.71559633,0.78,0.815217391,0.84375,0.872727273,0.772727273,0.913043478,0.001828896,0.001862029,0.001394251,0.00186714,0.001716,0.00163737,0.002059937,0.002019534,0.00798272,0.00345196,0.686567164,0.759259259,0.846153846,0.694444444,0.777777778,,,,,,0.656716418,0.740740741,0.820512821,0.666666667,0.777777778,,,,,,0.003364776,0.003556368,0.003776193,0.00617284,0.009602195,,,,,,0.740740741,0.791666667,0.829268293,0.794520548,0.829268293,0.905882353,0.888888889,0.943396226,0.818181818,0.909090909,0.685185185,0.75,0.768292683,0.739726027,0.780487805,0.847058824,0.857142857,0.867924528,0.772727273,0.909090909,0.003994564,0.00390625,0.002170964,0.002637417,0.002089349,0.00152412,0.001943635,0.002162859,0.00798272,0.003756574
40023,Choctaw,Oklahoma,40,,,0.787878788,0.862068966,0.813559322,0.807017544,0.76,0.852941177,0.826086957,0.764705882,,,0.772727273,0.804597701,0.728813559,0.807017544,0.72,0.823529412,0.782608696,0.764705882,,,0.002660907,0.001807129,0.003349904,0.002732285,0.004032,0.004274374,0.007397058,0.010584164,,,0.783783784,0.839285714,0.875,0.8,,,,,,,0.756756757,0.821428571,0.75,0.8,,,,,,,0.004975026,0.002619351,0.01171875,0.010666667,,,,,,,0.793103448,0.903225807,0.790697674,0.80952381,0.795454546,0.866666667,0.826086957,0.764705882,,,0.793103448,0.774193548,0.720930233,0.80952381,0.75,0.833333333,0.782608696,0.764705882,,,0.005658289,0.005639287,0.004678833,0.00367131,0.004261364,0.00462963,0.007397058,0.010584164,,
40025,Cimarron,Oklahoma,40,,,,,,0.928571429,,0.846153846,,,,,,,,0.857142857,,0.615384615,,,,,,,,0.008746356,,0.018206645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923076923,,0.833333333,,,,,,,,0.846153846,,0.583333333,,,,,,,,0.010013655,,0.020254629,,,,
40027,Cleveland,Oklahoma,40,416,"Oklahoma City-Shawnee, OK",0.736607143,0.815315315,0.805232558,0.846385542,0.795833333,0.867063492,0.842931937,0.888157895,0.841880342,0.915662651,0.678571429,0.725225225,0.74127907,0.804216868,0.745833333,0.821428571,0.785340314,0.868421053,0.764957265,0.871485944,0.000973715,0.000897629,0.000557513,0.000474253,0.000394929,0.000291039,0.000294208,0.000187937,0.000384183,0.000224896,0.731884058,0.788732394,0.852348993,0.835616438,0.76,0.897727273,0.8125,0.837837838,0.777777778,0.869565217,0.65942029,0.732394366,0.77852349,0.787671233,0.7,0.829545455,0.75,0.810810811,0.666666667,0.782608696,0.001627429,0.001380231,0.001157213,0.001145516,0.0021,0.001606816,0.005859375,0.004145855,0.012345679,0.007397058,0.744186047,0.8625,0.769230769,0.85483871,0.805263158,0.860576923,0.844731978,0.891418564,0.844444444,0.917894737,0.709302326,0.7125,0.712820513,0.817204301,0.757894737,0.819711539,0.787430684,0.872154116,0.768888889,0.875789474,0.002397588,0.002560547,0.001049782,0.000803126,0.000482869,0.000355251,0.000309397,0.000195274,0.000394886,0.000229015
40029,Coal,Oklahoma,40,,,0.857142857,0.818181818,0.85,0.862068966,0.933333333,0.818181818,,,,,0.642857143,0.727272727,0.85,0.75862069,0.866666667,0.727272727,,,,,0.016399417,0.018031554,0.006375,0.006314322,0.007703704,0.018031554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888888889,0.869565217,0.933333333,0.818181818,,,,,,,0.888888889,0.782608696,0.866666667,0.727272727,,,,,,,0.005486968,0.007397058,0.007703704,0.018031554,,,,
40031,Comanche,Oklahoma,40,,,0.761538462,0.741176471,0.789473684,0.825342466,0.829861111,0.875389408,0.86784141,0.910447761,0.910714286,0.903225807,0.75,0.709803922,0.767801858,0.784246575,0.791666667,0.856697819,0.850220264,0.888059702,0.857142857,0.887096774,0.000721154,0.000807774,0.000551957,0.000579465,0.000572676,0.000382451,0.000560995,0.000370932,0.001093295,0.00080771,0.748603352,0.75483871,0.819047619,0.784810127,0.911764706,0.86,0.941176471,0.833333333,,,0.731843575,0.729032258,0.790476191,0.759493671,0.794117647,0.8,0.941176471,0.833333333,,,0.001096361,0.001274479,0.001577367,0.00231219,0.004808671,0.0032,0.003256666,0.011574074,,,0.790123457,0.72,0.775229358,0.840375587,0.818897638,0.878228782,0.861904762,0.9140625,0.924528302,0.899159664,0.790123457,0.68,0.756880734,0.79342723,0.791338583,0.867158672,0.842857143,0.890625,0.867924528,0.882352941,0.002047264,0.002176,0.000844093,0.000769486,0.000650086,0.000425072,0.000630709,0.000380516,0.00108143,0.000872321
40033,Cotton,Oklahoma,40,,,0.75,0.846153846,0.75,0.8,1,0.8125,0.611111111,0.818181818,,1,0.75,0.846153846,0.75,0.8,1,0.8125,0.611111111,0.772727273,,1,0.01171875,0.005006827,0.01171875,0.010666667,0,0.009521484,0.013203017,0.00798272,,0,0.75,,,,,,,,,,0.75,,,,,,,,,,0.015625,,,,,,,,,,,0.823529412,,0.7,,0.785714286,0.588235294,0.818181818,,1,,0.823529412,,0.7,,0.785714286,0.588235294,0.772727273,,1,,0.008548749,,0.021,,0.012026239,0.014247914,0.00798272,,0
40035,Craig,Oklahoma,40,,,0.942857143,0.833333333,0.833333333,0.872727273,0.833333333,0.867924528,0.7,0.870967742,,,0.914285714,0.733333333,0.759259259,0.854545455,0.75,0.849056604,0.65,0.838709677,,,0.002239067,0.006518519,0.003384901,0.002259955,0.00390625,0.002418104,0.011375,0.004363734,,,0.904761905,,0.888888889,1,,,,,,,0.904761905,,0.722222222,1,,,,,,,0.004103228,,0.011145405,0,,,,,,,1,0.80952381,0.805555556,0.829268293,0.822222222,0.88,0.722222222,0.870967742,,,0.928571429,0.714285714,0.777777778,0.804878049,0.755555556,0.86,0.666666667,0.838709677,,,0.00473761,0.009718173,0.004801097,0.003830473,0.004104252,0.002408,0.012345679,0.004363734,,
40037,Creek,Oklahoma,40,538,"Tulsa-Muskogee-Bartlesville, OK",0.781021898,0.770186335,0.728723404,0.873170732,0.790697674,0.833333333,0.901960784,0.906432749,0.756410256,0.902777778,0.722627737,0.732919255,0.686170213,0.843902439,0.725581395,0.790476191,0.784313726,0.877192983,0.692307692,0.902777778,0.001463043,0.00121583,0.001145429,0.000642591,0.000926107,0.000788684,0.001105658,0.000629973,0.002730997,0.001219029,0.791666667,0.74025974,0.666666667,0.84375,0.772727273,0.827586207,,,,,0.763888889,0.688311688,0.62962963,0.8125,0.772727273,0.793103448,,,,,0.002505037,0.002786217,0.004318447,0.002380371,0.00798272,0.005658289,,,,,0.769230769,0.797619048,0.753731343,0.886524823,0.792746114,0.834254144,0.896551724,0.902439024,0.743243243,0.897058824,0.676923077,0.773809524,0.708955224,0.858156028,0.720207254,0.790055249,0.772413793,0.87195122,0.675675676,0.897058824,0.003364588,0.002083671,0.001539834,0.000863293,0.001044087,0.000916398,0.00121235,0.000680807,0.002961325,0.001358004
40039,Custer,Oklahoma,40,,,0.744680851,0.898305085,0.867924528,0.933333333,0.785714286,0.909090909,0.907692308,0.884615385,0.782608696,0.923076923,0.70212766,0.881355932,0.783018868,0.88,0.7,0.893939394,0.861538462,0.807692308,0.782608696,0.923076923,0.004449881,0.001772333,0.001602833,0.001408,0.003,0.001436542,0.00183523,0.002987028,0.007397058,0.002730997,0.642857143,0.848484849,0.8,1,,0.818181818,,,,,0.642857143,0.848484849,0.68,1,,0.818181818,,,,,0.008199709,0.003895706,0.008704,0,,0.013523666,,,,,0.894736842,0.961538462,0.888888889,0.915254237,0.794117647,0.927272727,0.90625,0.88,0.80952381,0.92,0.789473684,0.923076923,0.814814815,0.847457627,0.705882353,0.909090909,0.859375,0.8,0.80952381,0.92,0.008747631,0.002730997,0.00186286,0.002191071,0.003053124,0.00150263,0.001888275,0.0032,0.007342619,0.002944
40041,Delaware,Oklahoma,40,,,0.755813954,0.777777778,0.81372549,0.797619048,0.821917808,0.933333333,0.942857143,1,,,0.697674419,0.696969697,0.764705882,0.738095238,0.712328767,0.9,0.914285714,1,,,0.002452614,0.002133363,0.001764027,0.002301317,0.002807075,0.0015,0.002239067,0,,,0.658536585,0.8,0.857142857,0.72,,,,,,,0.609756098,0.8,0.857142857,0.64,,,,,,,0.005803746,0.0032,0.005830904,0.009216,,,,,,,0.844444444,0.755102041,0.802469136,0.830508475,0.811594203,0.924528302,0.939393939,1,,,0.777777778,0.591836735,0.740740741,0.779661017,0.695652174,0.905660377,0.909090909,1,,,0.003840878,0.004929919,0.002370912,0.00291169,0.003068409,0.001612069,0.002504383,0,,
40043,Dewey,Oklahoma,40,,,0.84,0.944444444,0.9,0.814814815,0.884615385,1,0.846153846,0.727272727,,,0.68,0.777777778,0.8,0.777777778,0.653846154,0.962962963,0.692307692,0.636363636,,,0.008704,0.009602195,0.016000001,0.006401463,0.008705053,0.001320937,0.016385982,0.021036815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842105263,0.923076923,,0.875,0.884615385,1,0.846153846,0.727272727,,,0.631578947,0.769230769,,0.833333333,0.653846154,0.958333333,0.692307692,0.636363636,,,0.012246683,0.013654985,,0.005787037,0.008705053,0.001663773,0.016385982,0.021036815,,
40045,Ellis,Oklahoma,40,,,0.833333333,0.882352941,0.909090909,0.954545455,0.846153846,1,0.7,,,,0.833333333,0.823529412,0.772727273,0.954545455,0.769230769,1,0.7,,,,0.011574074,0.008548749,0.00798272,0.001972201,0.013654985,0,0.021,,,,,0.9,,,,,,,,,,0.9,,,,,,,,,,0.009,,,,,,,,,,,0.9,1,0.833333333,1,,,,,,,0.75,1,0.75,1,,,,,,,0.009375,0,0.015625,0,,,,
40047,Garfield,Oklahoma,40,,,0.757575758,0.795620438,0.779816514,0.875,0.84057971,0.935483871,0.843971631,0.955696203,0.847222222,0.897435897,0.734848485,0.781021898,0.733944954,0.855,0.797101449,0.917050691,0.787234043,0.930379747,0.777777778,0.833333333,0.001476108,0.00124837,0.000895733,0.000619875,0.000781308,0.000350547,0.001187919,0.000409957,0.002400549,0.001780627,0.719512195,0.829268293,0.763888889,0.90625,0.875,0.884615385,,,,,0.695121951,0.804878049,0.694444444,0.90625,0.791666667,0.884615385,,,,,0.002584481,0.001915236,0.002947102,0.001327515,0.006872106,0.003925808,,,,,0.82,0.745454546,0.787671233,0.860294118,0.836065574,0.942408377,0.852941177,0.953642384,0.847222222,0.894736842,0.8,0.745454546,0.753424658,0.830882353,0.797814208,0.921465969,0.794117647,0.927152318,0.777777778,0.828947368,0.0032,0.003450038,0.001272438,0.001033212,0.000881457,0.000378882,0.001202168,0.000447291,0.002400549,0.001865706
40049,Garvin,Oklahoma,40,,,0.733333333,0.811881188,0.792079208,0.797979798,0.828947368,0.897727273,0.883333333,0.881355932,0.944444444,0.875,0.616666667,0.772277228,0.702970297,0.757575758,0.77631579,0.852272727,0.8,0.86440678,0.833333333,0.875,0.003939815,0.001741239,0.002067357,0.001855098,0.002284863,0.001430726,0.002666667,0.001986571,0.007716049,0.006835938,0.733333333,0.791666667,0.8125,0.826086957,,0.7,,,,,0.6,0.770833333,0.75,0.826086957,,0.7,,,,,0.008,0.003680194,0.005859375,0.006246404,,0.021,,,,,0.733333333,0.830188679,0.782608696,0.789473684,0.819444444,0.923076923,0.883333333,0.896551724,0.9375,0.866666667,0.633333333,0.773584906,0.68115942,0.736842105,0.791666667,0.871794872,0.8,0.879310345,0.8125,0.866666667,0.007740741,0.003304742,0.003147555,0.002551392,0.002290702,0.001432931,0.002666667,0.001829718,0.009521484,0.007703704
40051,Grady,Oklahoma,40,416,"Oklahoma City-Shawnee, OK",0.68,0.844155844,0.740458015,0.8671875,0.770642202,0.918918919,0.861538462,0.920792079,0.918367347,0.964285714,0.65,0.831168831,0.702290076,0.84375,0.724770642,0.900900901,0.8,0.891089109,0.775510204,0.928571429,0.002275,0.001822431,0.001596021,0.001029968,0.001830075,0.000804311,0.001230769,0.000960884,0.003552941,0.001184402,0.659574468,0.878048781,0.7,0.837837838,0.764705882,,,,,,0.617021277,0.878048781,0.675,0.837837838,0.705882353,,,,,,0.005027788,0.002611686,0.005484375,0.003672043,0.012212497,,,,,,0.698113208,0.805555556,0.758241758,0.879120879,0.77173913,0.912621359,0.857142857,0.928571429,0.914893617,0.964285714,0.679245283,0.777777778,0.714285714,0.846153846,0.72826087,0.893203884,0.793650794,0.897959184,0.765957447,0.928571429,0.004110776,0.004801097,0.002242655,0.001430522,0.002151054,0.000926123,0.001299756,0.000934985,0.003814184,0.001184402
40053,Grant,Oklahoma,40,,,,1,0.866666667,0.857142857,0.923076923,0.9,1,0.909090909,,,,0.941176471,0.866666667,0.857142857,0.923076923,0.9,1,0.909090909,,,,0.003256666,0.007703704,0.008746356,0.005461994,0.0045,0,0.007513148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.857142857,0.9,0.916666667,0.882352941,1,0.909090909,,,,0.909090909,0.857142857,0.9,0.916666667,0.882352941,1,0.909090909,,,,0.007513148,0.008746356,0.009,0.006365741,0.006106249,0,0.007513148,,
40055,Greer,Oklahoma,40,,,0.8,0.875,0.92,0.884615385,0.9,,,,,,0.8,0.875,0.92,0.807692308,0.8,,,,,,0.016000001,0.006835938,0.002944,0.005974056,0.016000001,,,,,,,0.9,,,,,,,,,,0.9,,,,,,,,,,0.009,,,,,,,,,,,0.952380952,0.916666667,0.9,,,,,,,,0.952380952,0.833333333,0.8,,,,,,,,0.002159594,0.005787037,0.016000001,,,,,
40057,Harmon,Oklahoma,40,,,0.933333333,,,0.857142857,,,,,,,0.8,,,0.785714286,,,,,,,0.010666667,,,0.012026239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,0.8,,,,,,,,,,0.016000001,,,,,,,,,
40059,Harper,Oklahoma,40,,,,,0.933333333,0.8,0.863636364,0.789473684,,,0.9,,,,0.933333333,0.8,0.818181818,0.736842105,,,0.8,,,,0.004148148,0.016000001,0.006761833,0.01020557,,,0.016000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916666667,0.8,0.863636364,0.764705882,,,0.9,,,,0.916666667,0.8,0.818181818,0.705882353,,,0.8,,,,0.006365741,0.016000001,0.006761833,0.012212497,,,0.016000001,
40061,Haskell,Oklahoma,40,,,0.754716981,0.818181818,0.754385965,0.930232558,0.757575758,0.880952381,0.833333333,0.785714286,,,0.622641509,0.772727273,0.684210526,0.813953488,0.606060606,0.833333333,0.722222222,0.785714286,,,0.00443319,0.00399136,0.00379064,0.003521703,0.007234884,0.003306878,0.011145405,0.012026239,,,0.826086957,0.684210526,,,,,,,,,0.695652174,0.631578947,,,,,,,,,0.009205228,0.012246683,,,,,,,,,0.7,0.92,0.76,0.941176471,0.766666667,0.875,0.833333333,0.785714286,,,0.566666667,0.88,0.68,0.823529412,0.6,0.825,0.722222222,0.785714286,,,0.008185186,0.004224,0.004352,0.004274374,0.008,0.003609375,0.011145405,0.012026239,,
40063,Hughes,Oklahoma,40,,,0.673913044,0.826923077,0.914285714,0.918367347,0.833333333,0.96875,0.846153846,0.75,,,0.630434783,0.807692308,0.885714286,0.897959184,0.75,0.96875,0.769230769,0.75,,,0.00506493,0.002987028,0.002892128,0.001869969,0.005208334,0.000946045,0.013654985,0.015625,,,0.666666667,0.833333333,,0.833333333,,,,,,,0.666666667,0.833333333,,0.833333333,,,,,,,0.009259259,0.00462963,,0.011574074,,,,,,,0.681818182,0.818181818,0.923076923,0.945945946,0.823529412,0.967741936,0.846153846,0.75,,,0.590909091,0.772727273,0.884615385,0.918918919,0.735294118,0.967741936,0.769230769,0.75,,,0.010987979,0.00798272,0.003925808,0.002013701,0.005724608,0.001007016,0.013654985,0.015625,,
40065,Jackson,Oklahoma,40,,,0.825396825,0.791666667,0.780487805,0.910714286,0.878378378,0.908045977,0.872340426,0.833333333,0.923076923,0.75,0.80952381,0.763888889,0.731707317,0.910714286,0.797297297,0.873563218,0.787234043,0.833333333,0.923076923,0.75,0.00244754,0.002505037,0.002394046,0.001452032,0.002183977,0.001269546,0.003563758,0.002893518,0.002730997,0.006696429,0.772727273,0.745454546,0.647058824,0.833333333,0.846153846,,,,,,0.75,0.727272727,0.470588235,0.833333333,0.769230769,,,,,,0.004261364,0.003606311,0.014654997,0.007716049,0.013654985,,,,,,0.947368421,0.941176471,0.815384615,0.947368421,0.885245902,0.911392405,0.891304348,0.80952381,0.92,0.777777778,0.947368421,0.882352941,0.8,0.947368421,0.803278689,0.873417722,0.804347826,0.80952381,0.92,0.777777778,0.002624289,0.006106249,0.002461538,0.001312145,0.002590525,0.001399484,0.003421139,0.00367131,0.002944,0.006401463
40067,Jefferson,Oklahoma,40,,,0.785714286,0.80952381,0.85,0.923076923,0.647058824,0.9375,0.944444444,0.928571429,,,0.75,0.80952381,0.8,0.846153846,0.529411765,0.9375,0.944444444,0.928571429,,,0.006696429,0.007342619,0.008,0.005006827,0.014654997,0.003662109,0.002914952,0.00473761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789473684,0.8,0.833333333,0.904761905,0.666666667,0.9375,0.941176471,0.928571429,,,0.736842105,0.8,0.777777778,0.80952381,0.533333333,0.9375,0.941176471,0.928571429,,,0.01020557,0.010666667,0.009602195,0.007342619,0.016592592,0.003662109,0.003256666,0.00473761,,
40069,Johnston,Oklahoma,40,,,0.689655172,0.823529412,0.897435897,0.75,0.826086957,0.96969697,0.733333333,0.818181818,,,0.586206897,0.794117647,0.846153846,0.714285714,0.739130435,0.939393939,0.733333333,0.772727273,,,0.008364427,0.004808671,0.003337885,0.00728863,0.008383332,0.001725241,0.013037037,0.00798272,,,0.615384615,0.888888889,,,,,,,,,0.461538462,0.888888889,,,,,,,,,0.019116977,0.005486968,,,,,,,,,0.75,0.75,0.875,0.875,0.80952381,0.96875,0.714285714,0.85,,,0.6875,0.6875,0.84375,0.833333333,0.761904762,0.9375,0.714285714,0.8,,,0.013427734,0.013427734,0.004119873,0.005787037,0.008638376,0.001831055,0.014577259,0.008,,
40071,Kay,Oklahoma,40,,,0.753846154,0.789855073,0.822368421,0.775362319,0.864516129,0.921568628,0.895104895,0.902597403,0.913580247,0.892857143,0.723076923,0.768115942,0.769736842,0.739130435,0.806451613,0.91503268,0.839160839,0.883116883,0.888888889,0.892857143,0.001540282,0.00129068,0.001166066,0.001397222,0.001007016,0.000508156,0.000943846,0.000670269,0.001219326,0.001138848,0.753424658,0.7625,0.75,0.733333333,0.909090909,0.894736842,,0.769230769,,,0.739726027,0.75,0.75,0.688888889,0.818181818,0.894736842,,0.769230769,,,0.002637417,0.00234375,0.003605769,0.004762689,0.006761833,0.004956991,,0.013654985,,,0.754385965,0.827586207,0.86,0.795698925,0.857142857,0.925373134,0.895522388,0.914893617,0.909090909,0.890243902,0.701754386,0.793103448,0.78,0.76344086,0.804511278,0.917910448,0.843283582,0.893617021,0.883116883,0.890243902,0.003671845,0.002829144,0.001716,0.001941924,0.001182503,0.00056232,0.000986242,0.000674224,0.001340538,0.001191582
40073,Kingfisher,Oklahoma,40,,,0.821428571,0.933333333,0.839285714,0.906976744,0.757575758,0.951612903,0.946428571,0.959183674,0.909090909,0.90625,0.75,0.866666667,0.767857143,0.837209302,0.681818182,0.935483871,0.910714286,0.959183674,0.818181818,0.84375,0.006696429,0.003851852,0.003183081,0.003169532,0.003287002,0.000973448,0.001452032,0.000798987,0.006761833,0.004119873,0.916666667,0.882352941,,0.818181818,,,,,,,0.75,0.823529412,,0.818181818,,,,,,,0.015625,0.008548749,,0.013523666,,,,,,,0.75,1,0.85106383,0.9375,0.745762712,0.944444444,0.944444444,0.956521739,0.909090909,0.933333333,0.75,0.923076923,0.765957447,0.84375,0.661016949,0.925925926,0.907407407,0.956521739,0.818181818,0.866666667,0.01171875,0.005461994,0.003814184,0.004119873,0.003797857,0.001270132,0.001555911,0.000904085,0.006761833,0.003851852
40075,Kiowa,Oklahoma,40,,,0.680851064,0.75,0.857142857,0.804878049,0.9,0.884615385,0.933333333,0.928571429,,,0.659574468,0.75,0.821428571,0.780487805,0.866666667,0.846153846,0.933333333,0.857142857,,,0.004777362,0.0046875,0.005238703,0.004178697,0.003851852,0.005006827,0.004148148,0.008746356,,,0.64,0.666666667,,,,,,,,,0.6,0.666666667,,,,,,,,,0.009600001,0.01058201,,,,,,,,,0.727272727,0.842105263,0.863636364,0.794117647,0.884615385,0.884615385,0.933333333,0.928571429,,,0.727272727,0.842105263,0.818181818,0.764705882,0.846153846,0.846153846,0.933333333,0.857142857,,,0.009015777,0.006998105,0.006761833,0.005292082,0.005006827,0.005006827,0.004148148,0.008746356,,
40077,Latimer,Oklahoma,40,,,0.666666667,0.8,0.766666667,0.777777778,0.806451613,0.821428571,0.916666667,,,,0.566666667,0.75,0.7,0.722222222,0.709677419,0.821428571,0.916666667,,,,0.008185186,0.0046875,0.007,0.005572702,0.006646303,0.005238703,0.006365741,,,,0.666666667,0.722222222,0.666666667,,,,,,,,0.6,0.722222222,0.583333333,,,,,,,,0.016000001,0.011145405,0.020254629,,,,,,,,0.666666667,0.863636364,0.833333333,0.814814815,0.793103448,0.857142857,0.916666667,,,,0.533333333,0.772727273,0.777777778,0.740740741,0.689655172,0.857142857,0.916666667,,,,0.016592592,0.00798272,0.009602195,0.007112737,0.007380377,0.005830904,0.006365741,,,
40079,Le Flore,Oklahoma,40,,,0.715231788,0.792899408,0.810457516,0.850828729,0.839694657,0.879746835,0.845238095,0.957142857,0.894736842,1,0.602649007,0.769230769,0.705882353,0.817679558,0.79389313,0.848101266,0.726190476,0.928571429,0.736842105,0.954545455,0.001585849,0.001050383,0.001356944,0.000823645,0.00124906,0.000815351,0.002367117,0.000947522,0.01020557,0.001972201,0.773333333,0.793478261,0.761904762,0.826923077,0.875,0.818181818,,,,,0.653333333,0.782608696,0.666666667,0.788461539,0.8125,0.818181818,,,,,0.003019852,0.001849264,0.005291005,0.003207499,0.009521484,0.013523666,,,,,0.657894737,0.792207792,0.828828829,0.860465116,0.834782609,0.884353742,0.853658537,0.956521739,0.888888889,1,0.552631579,0.753246753,0.720720721,0.829457364,0.791304348,0.850340136,0.731707317,0.927536232,0.777777778,0.952380952,0.003253025,0.002413845,0.001813355,0.001096573,0.001436016,0.000865726,0.002394046,0.000974098,0.009602195,0.002159594
